p cnf 120 280840
-2 -27 -101 0
-2 -27 -102 0
-2 -27 -103 0
-2 -27 -104 0
-2 -27 -105 0
-2 -27 -106 0
-2 -27 -107 0
-2 -27 -108 0
-2 -27 -109 0
-2 -27 -110 0
-2 -27 -111 0
-2 -27 -112 0
-2 -27 -113 0
-2 -27 -114 0
-2 -27 -115 0
-2 -27 -116 0
-2 -27 -117 0
-2 -27 -118 0
-2 -27 -119 0
-2 -27 -120 0
-2 -28 -29 0
-2 -28 -30 0
-2 -28 -31 0
-2 -28 -32 0
-2 -28 -33 0
-2 -28 -34 0
-2 -28 -35 0
-2 -28 -36 0
-2 -28 -37 0
-2 -28 -38 0
-2 -28 -39 0
-2 -28 -40 0
-2 -28 -41 0
-2 -28 -42 0
-2 -28 -43 0
-2 -28 -44 0
-2 -28 -45 0
-2 -28 -46 0
-2 -28 -47 0
-2 -28 -48 0
-2 -28 -49 0
-2 -28 -50 0
-2 -28 -51 0
-2 -28 -52 0
-2 -28 -53 0
-2 -28 -54 0
-2 -28 -55 0
-2 -28 -56 0
-2 -28 -57 0
-2 -28 -58 0
-2 -28 -59 0
-2 -28 -60 0
-2 -28 -61 0
-2 -28 -62 0
-2 -28 -63 0
-2 -28 -64 0
-2 -28 -65 0
-2 -28 -66 0
-2 -28 -67 0
-2 -28 -68 0
-2 -28 -69 0
-2 -28 -70 0
-2 -28 -71 0
-2 -28 -72 0
-2 -28 -73 0
-2 -28 -74 0
-2 -28 -75 0
-2 -28 -76 0
-2 -28 -77 0
-2 -28 -78 0
-2 -28 -79 0
-2 -28 -80 0
-2 -28 -81 0
-2 -28 -82 0
-2 -28 -83 0
-2 -28 -84 0
-2 -28 -85 0
-2 -28 -86 0
-2 -28 -87 0
-2 -28 -88 0
-2 -28 -89 0
-2 -28 -90 0
-2 -28 -91 0
-2 -28 -92 0
-2 -28 -93 0
-2 -28 -94 0
-2 -28 -95 0
-2 -28 -96 0
-2 -28 -97 0
-2 -28 -98 0
-2 -28 -99 0
-2 -28 -100 0
-2 -28 -101 0
-2 -28 -102 0
-2 -28 -103 0
-2 -28 -104 0
-2 -28 -105 0
-2 -28 -106 0
-2 -28 -107 0
-2 -28 -108 0
-2 -28 -109 0
-2 -28 -110 0
-2 -28 -111 0
-2 -28 -112 0
-2 -28 -113 0
-2 -28 -114 0
-2 -28 -115 0
-2 -28 -116 0
-2 -28 -117 0
-2 -28 -118 0
-2 -28 -119 0
-2 -28 -120 0
-2 -29 -30 0
-2 -29 -31 0
-2 -29 -32 0
-2 -29 -33 0
-2 -29 -34 0
-2 -29 -35 0
-2 -29 -36 0
-2 -29 -37 0
-2 -29 -38 0
-2 -29 -39 0
-2 -29 -40 0
-2 -29 -41 0
-2 -29 -42 0
-2 -29 -43 0
-2 -29 -44 0
-2 -29 -45 0
-2 -29 -46 0
-2 -29 -47 0
-2 -29 -48 0
-2 -29 -49 0
-2 -29 -50 0
-2 -29 -51 0
-2 -29 -52 0
-2 -29 -53 0
-2 -29 -54 0
-2 -29 -55 0
-2 -29 -56 0
-2 -29 -57 0
-2 -29 -58 0
-2 -29 -59 0
-2 -29 -60 0
-2 -29 -61 0
-2 -29 -62 0
-2 -29 -63 0
-2 -29 -64 0
-2 -29 -65 0
-2 -29 -66 0
-2 -29 -67 0
-2 -29 -68 0
-2 -29 -69 0
-2 -29 -70 0
-2 -29 -71 0
-2 -29 -72 0
-2 -29 -73 0
-2 -29 -74 0
-2 -29 -75 0
-2 -29 -76 0
-2 -29 -77 0
-2 -29 -78 0
-2 -29 -79 0
-2 -29 -80 0
-2 -29 -81 0
-2 -29 -82 0
-2 -29 -83 0
-2 -29 -84 0
-2 -29 -85 0
-2 -29 -86 0
-2 -29 -87 0
-2 -29 -88 0
-2 -29 -89 0
-2 -29 -90 0
-2 -29 -91 0
-2 -29 -92 0
-2 -29 -93 0
-2 -29 -94 0
-2 -29 -95 0
-2 -29 -96 0
-2 -29 -97 0
-2 -29 -98 0
-2 -29 -99 0
-2 -29 -100 0
-2 -29 -101 0
-2 -29 -102 0
-2 -29 -103 0
-2 -29 -104 0
-2 -29 -105 0
-2 -29 -106 0
-2 -29 -107 0
-2 -29 -108 0
-2 -29 -109 0
-2 -29 -110 0
-2 -29 -111 0
-2 -29 -112 0
-2 -29 -113 0
-2 -29 -114 0
-2 -29 -115 0
-2 -29 -116 0
-2 -29 -117 0
-2 -29 -118 0
-2 -29 -119 0
-2 -29 -120 0
-2 -30 -31 0
-2 -30 -32 0
-2 -30 -33 0
-2 -30 -34 0
-2 -30 -35 0
-2 -30 -36 0
-2 -30 -37 0
-2 -30 -38 0
-2 -30 -39 0
-2 -30 -40 0
-2 -30 -41 0
-2 -30 -42 0
-2 -30 -43 0
-2 -30 -44 0
-2 -30 -45 0
-2 -30 -46 0
-2 -30 -47 0
-2 -30 -48 0
-2 -30 -49 0
-2 -30 -50 0
-2 -30 -51 0
-2 -30 -52 0
-2 -30 -53 0
-2 -30 -54 0
-2 -30 -55 0
-2 -30 -56 0
-2 -30 -57 0
-2 -30 -58 0
-2 -30 -59 0
-2 -30 -60 0
-2 -30 -61 0
-2 -30 -62 0
-2 -30 -63 0
-2 -30 -64 0
-2 -30 -65 0
-2 -30 -66 0
-2 -30 -67 0
-2 -30 -68 0
-2 -30 -69 0
-2 -30 -70 0
-2 -30 -71 0
-2 -30 -72 0
-2 -30 -73 0
-2 -30 -74 0
-2 -30 -75 0
-2 -30 -76 0
-2 -30 -77 0
-2 -30 -78 0
-2 -30 -79 0
-2 -30 -80 0
-2 -30 -81 0
-2 -30 -82 0
-2 -30 -83 0
-2 -30 -84 0
-2 -30 -85 0
-2 -30 -86 0
-2 -30 -87 0
-2 -30 -88 0
-2 -30 -89 0
-2 -30 -90 0
-2 -30 -91 0
-2 -30 -92 0
-2 -30 -93 0
-2 -30 -94 0
-2 -30 -95 0
-2 -30 -96 0
-2 -30 -97 0
-2 -30 -98 0
-2 -30 -99 0
-2 -30 -100 0
-2 -30 -101 0
-2 -30 -102 0
-2 -30 -103 0
-2 -30 -104 0
-2 -30 -105 0
-2 -30 -106 0
-2 -30 -107 0
-2 -30 -108 0
-2 -30 -109 0
-2 -30 -110 0
-2 -30 -111 0
-2 -30 -112 0
-2 -30 -113 0
-2 -30 -114 0
-2 -30 -115 0
-2 -30 -116 0
-2 -30 -117 0
-2 -30 -118 0
-2 -30 -119 0
-2 -30 -120 0
-2 -31 -32 0
-2 -31 -33 0
-2 -31 -34 0
-2 -31 -35 0
-2 -31 -36 0
-2 -31 -37 0
-2 -31 -38 0
-2 -31 -39 0
-2 -31 -40 0
-2 -31 -41 0
-2 -31 -42 0
-2 -31 -43 0
-2 -31 -44 0
-2 -31 -45 0
-2 -31 -46 0
-2 -31 -47 0
-2 -31 -48 0
-2 -31 -49 0
-2 -31 -50 0
-2 -31 -51 0
-2 -31 -52 0
-2 -31 -53 0
-2 -31 -54 0
-2 -31 -55 0
-2 -31 -56 0
-2 -31 -57 0
-2 -31 -58 0
-2 -31 -59 0
-2 -31 -60 0
-2 -31 -61 0
-2 -31 -62 0
-2 -31 -63 0
-2 -31 -64 0
-2 -31 -65 0
-2 -31 -66 0
-2 -31 -67 0
-2 -31 -68 0
-2 -31 -69 0
-2 -31 -70 0
-2 -31 -71 0
-2 -31 -72 0
-2 -31 -73 0
-2 -31 -74 0
-2 -31 -75 0
-2 -31 -76 0
-2 -31 -77 0
-2 -31 -78 0
-2 -31 -79 0
-2 -31 -80 0
-2 -31 -81 0
-2 -31 -82 0
-2 -31 -83 0
-2 -31 -84 0
-2 -31 -85 0
-2 -31 -86 0
-2 -31 -87 0
-2 -31 -88 0
-2 -31 -89 0
-2 -31 -90 0
-2 -31 -91 0
-2 -31 -92 0
-2 -31 -93 0
-2 -31 -94 0
-2 -31 -95 0
-2 -31 -96 0
-2 -31 -97 0
-2 -31 -98 0
-2 -31 -99 0
-2 -31 -100 0
-2 -31 -101 0
-2 -31 -102 0
-2 -31 -103 0
-2 -31 -104 0
-2 -31 -105 0
-2 -31 -106 0
-2 -31 -107 0
-2 -31 -108 0
-2 -31 -109 0
-2 -31 -110 0
-2 -31 -111 0
-2 -31 -112 0
-2 -31 -113 0
-2 -31 -114 0
-2 -31 -115 0
-2 -31 -116 0
-2 -31 -117 0
-2 -31 -118 0
-2 -31 -119 0
-2 -31 -120 0
-2 -32 -33 0
-2 -32 -34 0
-2 -32 -35 0
-2 -32 -36 0
-2 -32 -37 0
-2 -32 -38 0
-2 -32 -39 0
-2 -32 -40 0
-2 -32 -41 0
-2 -32 -42 0
-2 -32 -43 0
-2 -32 -44 0
-2 -32 -45 0
-2 -32 -46 0
-2 -32 -47 0
-2 -32 -48 0
-2 -32 -49 0
-2 -32 -50 0
-2 -32 -51 0
-2 -32 -52 0
-2 -32 -53 0
-2 -32 -54 0
-2 -32 -55 0
-2 -32 -56 0
-2 -32 -57 0
-2 -32 -58 0
-2 -32 -59 0
-2 -32 -60 0
-2 -32 -61 0
-2 -32 -62 0
-2 -32 -63 0
-2 -32 -64 0
-2 -32 -65 0
-2 -32 -66 0
-2 -32 -67 0
-2 -32 -68 0
-2 -32 -69 0
-2 -32 -70 0
-2 -32 -71 0
-2 -32 -72 0
-2 -32 -73 0
-2 -32 -74 0
-2 -32 -75 0
-2 -32 -76 0
-2 -32 -77 0
-2 -32 -78 0
-2 -32 -79 0
-2 -32 -80 0
-2 -32 -81 0
-2 -32 -82 0
-2 -32 -83 0
-2 -32 -84 0
-2 -32 -85 0
-2 -32 -86 0
-2 -32 -87 0
-2 -32 -88 0
-2 -32 -89 0
-2 -32 -90 0
-2 -32 -91 0
-2 -32 -92 0
-2 -32 -93 0
-2 -32 -94 0
-2 -32 -95 0
-2 -32 -96 0
-2 -32 -97 0
-2 -32 -98 0
-2 -32 -99 0
-2 -32 -100 0
-2 -32 -101 0
-2 -32 -102 0
-2 -32 -103 0
-2 -32 -104 0
-2 -32 -105 0
-2 -32 -106 0
-2 -32 -107 0
-2 -32 -108 0
-2 -32 -109 0
-2 -32 -110 0
-2 -32 -111 0
-2 -32 -112 0
-2 -32 -113 0
-2 -32 -114 0
-2 -32 -115 0
-2 -32 -116 0
-2 -32 -117 0
-2 -32 -118 0
-2 -32 -119 0
-2 -32 -120 0
-2 -33 -34 0
-2 -33 -35 0
-2 -33 -36 0
-2 -33 -37 0
-2 -33 -38 0
-2 -33 -39 0
-2 -33 -40 0
-2 -33 -41 0
-2 -33 -42 0
-2 -33 -43 0
-2 -33 -44 0
-2 -33 -45 0
-2 -33 -46 0
-2 -33 -47 0
-2 -33 -48 0
-2 -33 -49 0
-2 -33 -50 0
-2 -33 -51 0
-2 -33 -52 0
-2 -33 -53 0
-2 -33 -54 0
-2 -33 -55 0
-2 -33 -56 0
-2 -33 -57 0
-2 -33 -58 0
-2 -33 -59 0
-2 -33 -60 0
-2 -33 -61 0
-2 -33 -62 0
-2 -33 -63 0
-2 -33 -64 0
-2 -33 -65 0
-2 -33 -66 0
-2 -33 -67 0
-2 -33 -68 0
-2 -33 -69 0
-2 -33 -70 0
-2 -33 -71 0
-2 -33 -72 0
-2 -33 -73 0
-2 -33 -74 0
-2 -33 -75 0
-2 -33 -76 0
-2 -33 -77 0
-2 -33 -78 0
-2 -33 -79 0
-2 -33 -80 0
-2 -33 -81 0
-2 -33 -82 0
-2 -33 -83 0
-2 -33 -84 0
-2 -33 -85 0
-2 -33 -86 0
-2 -33 -87 0
-2 -33 -88 0
-2 -33 -89 0
-2 -33 -90 0
-2 -33 -91 0
-2 -33 -92 0
-2 -33 -93 0
-2 -33 -94 0
-2 -33 -95 0
-2 -33 -96 0
-2 -33 -97 0
-2 -33 -98 0
-2 -33 -99 0
-2 -33 -100 0
-2 -33 -101 0
-2 -33 -102 0
-2 -33 -103 0
-2 -33 -104 0
-2 -33 -105 0
-2 -33 -106 0
-2 -33 -107 0
-2 -33 -108 0
-2 -33 -109 0
-2 -33 -110 0
-2 -33 -111 0
-2 -33 -112 0
-2 -33 -113 0
-2 -33 -114 0
-2 -33 -115 0
-2 -33 -116 0
-2 -33 -117 0
-2 -33 -118 0
-2 -33 -119 0
-2 -33 -120 0
-2 -34 -35 0
-2 -34 -36 0
-2 -34 -37 0
-2 -34 -38 0
-2 -34 -39 0
-2 -34 -40 0
-2 -34 -41 0
-2 -34 -42 0
-2 -34 -43 0
-2 -34 -44 0
-2 -34 -45 0
-2 -34 -46 0
-2 -34 -47 0
-2 -34 -48 0
-2 -34 -49 0
-2 -34 -50 0
-2 -34 -51 0
-2 -34 -52 0
-2 -34 -53 0
-2 -34 -54 0
-2 -34 -55 0
-2 -34 -56 0
-2 -34 -57 0
-2 -34 -58 0
-2 -34 -59 0
-2 -34 -60 0
-2 -34 -61 0
-2 -34 -62 0
-2 -34 -63 0
-2 -34 -64 0
-2 -34 -65 0
-2 -34 -66 0
-2 -34 -67 0
-2 -34 -68 0
-2 -34 -69 0
-2 -34 -70 0
-2 -34 -71 0
-2 -34 -72 0
-2 -34 -73 0
-2 -34 -74 0
-2 -34 -75 0
-2 -34 -76 0
-2 -34 -77 0
-2 -34 -78 0
-2 -34 -79 0
-2 -34 -80 0
-2 -34 -81 0
-2 -34 -82 0
-2 -34 -83 0
-2 -34 -84 0
-2 -34 -85 0
-2 -34 -86 0
-2 -34 -87 0
-2 -34 -88 0
-2 -34 -89 0
-2 -34 -90 0
-2 -34 -91 0
-2 -34 -92 0
-2 -34 -93 0
-2 -34 -94 0
-2 -34 -95 0
-2 -34 -96 0
-2 -34 -97 0
-2 -34 -98 0
-2 -34 -99 0
-2 -34 -100 0
-2 -34 -101 0
-2 -34 -102 0
-2 -34 -103 0
-2 -34 -104 0
-2 -34 -105 0
-2 -34 -106 0
-2 -34 -107 0
-2 -34 -108 0
-2 -34 -109 0
-2 -34 -110 0
-2 -34 -111 0
-2 -34 -112 0
-2 -34 -113 0
-2 -34 -114 0
-2 -34 -115 0
-2 -34 -116 0
-2 -34 -117 0
-2 -34 -118 0
-2 -34 -119 0
-2 -34 -120 0
-2 -35 -36 0
-2 -35 -37 0
-2 -35 -38 0
-2 -35 -39 0
-2 -35 -40 0
-2 -35 -41 0
-2 -35 -42 0
-2 -35 -43 0
-2 -35 -44 0
-2 -35 -45 0
-2 -35 -46 0
-2 -35 -47 0
-2 -35 -48 0
-2 -35 -49 0
-2 -35 -50 0
-2 -35 -51 0
-2 -35 -52 0
-2 -35 -53 0
-2 -35 -54 0
-2 -35 -55 0
-2 -35 -56 0
-2 -35 -57 0
-2 -35 -58 0
-2 -35 -59 0
-2 -35 -60 0
-2 -35 -61 0
-2 -35 -62 0
-2 -35 -63 0
-2 -35 -64 0
-2 -35 -65 0
-2 -35 -66 0
-2 -35 -67 0
-2 -35 -68 0
-2 -35 -69 0
-2 -35 -70 0
-2 -35 -71 0
-2 -35 -72 0
-2 -35 -73 0
-2 -35 -74 0
-2 -35 -75 0
-2 -35 -76 0
-2 -35 -77 0
-2 -35 -78 0
-2 -35 -79 0
-2 -35 -80 0
-2 -35 -81 0
-2 -35 -82 0
-2 -35 -83 0
-2 -35 -84 0
-2 -35 -85 0
-2 -35 -86 0
-2 -35 -87 0
-2 -35 -88 0
-2 -35 -89 0
-2 -35 -90 0
-2 -35 -91 0
-2 -35 -92 0
-2 -35 -93 0
-2 -35 -94 0
-2 -35 -95 0
-2 -35 -96 0
-2 -35 -97 0
-2 -35 -98 0
-2 -35 -99 0
-2 -35 -100 0
-2 -35 -101 0
-2 -35 -102 0
-2 -35 -103 0
-2 -35 -104 0
-2 -35 -105 0
-2 -35 -106 0
-2 -35 -107 0
-2 -35 -108 0
-2 -35 -109 0
-2 -35 -110 0
-2 -35 -111 0
-2 -35 -112 0
-2 -35 -113 0
-2 -35 -114 0
-2 -35 -115 0
-2 -35 -116 0
-2 -35 -117 0
-2 -35 -118 0
-2 -35 -119 0
-2 -35 -120 0
-2 -36 -37 0
-2 -36 -38 0
-2 -36 -39 0
-2 -36 -40 0
-2 -36 -41 0
-2 -36 -42 0
-2 -36 -43 0
-2 -36 -44 0
-2 -36 -45 0
-2 -36 -46 0
-2 -36 -47 0
-2 -36 -48 0
-2 -36 -49 0
-2 -36 -50 0
-2 -36 -51 0
-2 -36 -52 0
-2 -36 -53 0
-2 -36 -54 0
-2 -36 -55 0
-2 -36 -56 0
-2 -36 -57 0
-2 -36 -58 0
-2 -36 -59 0
-2 -36 -60 0
-2 -36 -61 0
-2 -36 -62 0
-2 -36 -63 0
-2 -36 -64 0
-2 -36 -65 0
-2 -36 -66 0
-2 -36 -67 0
-2 -36 -68 0
-2 -36 -69 0
-2 -36 -70 0
-2 -36 -71 0
-2 -36 -72 0
-2 -36 -73 0
-2 -36 -74 0
-2 -36 -75 0
-2 -36 -76 0
-2 -36 -77 0
-2 -36 -78 0
-2 -36 -79 0
-2 -36 -80 0
-2 -36 -81 0
-2 -36 -82 0
-2 -36 -83 0
-2 -36 -84 0
-2 -36 -85 0
-2 -36 -86 0
-2 -36 -87 0
-2 -36 -88 0
-2 -36 -89 0
-2 -36 -90 0
-2 -36 -91 0
-2 -36 -92 0
-2 -36 -93 0
-2 -36 -94 0
-2 -36 -95 0
-2 -36 -96 0
-2 -36 -97 0
-2 -36 -98 0
-2 -36 -99 0
-2 -36 -100 0
-2 -36 -101 0
-2 -36 -102 0
-2 -36 -103 0
-2 -36 -104 0
-2 -36 -105 0
-2 -36 -106 0
-2 -36 -107 0
-2 -36 -108 0
-2 -36 -109 0
-2 -36 -110 0
-2 -36 -111 0
-2 -36 -112 0
-2 -36 -113 0
-2 -36 -114 0
-2 -36 -115 0
-2 -36 -116 0
-2 -36 -117 0
-2 -36 -118 0
-2 -36 -119 0
-2 -36 -120 0
-2 -37 -38 0
-2 -37 -39 0
-2 -37 -40 0
-2 -37 -41 0
-2 -37 -42 0
-2 -37 -43 0
-2 -37 -44 0
-2 -37 -45 0
-2 -37 -46 0
-2 -37 -47 0
-2 -37 -48 0
-2 -37 -49 0
-2 -37 -50 0
-2 -37 -51 0
-2 -37 -52 0
-2 -37 -53 0
-2 -37 -54 0
-2 -37 -55 0
-2 -37 -56 0
-2 -37 -57 0
-2 -37 -58 0
-2 -37 -59 0
-2 -37 -60 0
-2 -37 -61 0
-2 -37 -62 0
-2 -37 -63 0
-2 -37 -64 0
-2 -37 -65 0
-2 -37 -66 0
-2 -37 -67 0
-2 -37 -68 0
-2 -37 -69 0
-2 -37 -70 0
-2 -37 -71 0
-2 -37 -72 0
-2 -37 -73 0
-2 -37 -74 0
-2 -37 -75 0
-2 -37 -76 0
-2 -37 -77 0
-2 -37 -78 0
-2 -37 -79 0
-2 -37 -80 0
-2 -37 -81 0
-2 -37 -82 0
-2 -37 -83 0
-2 -37 -84 0
-2 -37 -85 0
-2 -37 -86 0
-2 -37 -87 0
-2 -37 -88 0
-2 -37 -89 0
-2 -37 -90 0
-2 -37 -91 0
-2 -37 -92 0
-2 -37 -93 0
-2 -37 -94 0
-2 -37 -95 0
-2 -37 -96 0
-2 -37 -97 0
-2 -37 -98 0
-2 -37 -99 0
-2 -37 -100 0
-2 -37 -101 0
-2 -37 -102 0
-2 -37 -103 0
-2 -37 -104 0
-2 -37 -105 0
-2 -37 -106 0
-2 -37 -107 0
-2 -37 -108 0
-2 -37 -109 0
-2 -37 -110 0
-2 -37 -111 0
-2 -37 -112 0
-2 -37 -113 0
-2 -37 -114 0
-2 -37 -115 0
-2 -37 -116 0
-2 -37 -117 0
-2 -37 -118 0
-2 -37 -119 0
-2 -37 -120 0
-2 -38 -39 0
-2 -38 -40 0
-2 -38 -41 0
-2 -38 -42 0
-2 -38 -43 0
-2 -38 -44 0
-2 -38 -45 0
-2 -38 -46 0
-2 -38 -47 0
-2 -38 -48 0
-2 -38 -49 0
-2 -38 -50 0
-2 -38 -51 0
-2 -38 -52 0
-2 -38 -53 0
-2 -38 -54 0
-2 -38 -55 0
-2 -38 -56 0
-2 -38 -57 0
-2 -38 -58 0
-2 -38 -59 0
-2 -38 -60 0
-2 -38 -61 0
-2 -38 -62 0
-2 -38 -63 0
-2 -38 -64 0
-2 -38 -65 0
-2 -38 -66 0
-2 -38 -67 0
-2 -38 -68 0
-2 -38 -69 0
-2 -38 -70 0
-2 -38 -71 0
-2 -38 -72 0
-2 -38 -73 0
-2 -38 -74 0
-2 -38 -75 0
-2 -38 -76 0
-2 -38 -77 0
-2 -38 -78 0
-2 -38 -79 0
-2 -38 -80 0
-2 -38 -81 0
-2 -38 -82 0
-2 -38 -83 0
-2 -38 -84 0
-2 -38 -85 0
-2 -38 -86 0
-2 -38 -87 0
-2 -38 -88 0
-2 -38 -89 0
-2 -38 -90 0
-2 -38 -91 0
-2 -38 -92 0
-2 -38 -93 0
-2 -38 -94 0
-2 -38 -95 0
-2 -38 -96 0
-2 -38 -97 0
-2 -38 -98 0
-2 -38 -99 0
-2 -38 -100 0
-2 -38 -101 0
-2 -38 -102 0
-2 -38 -103 0
-2 -38 -104 0
-2 -38 -105 0
-2 -38 -106 0
-2 -38 -107 0
-2 -38 -108 0
-2 -38 -109 0
-2 -38 -110 0
-2 -38 -111 0
-2 -38 -112 0
-2 -38 -113 0
-2 -38 -114 0
-2 -38 -115 0
-2 -38 -116 0
-2 -38 -117 0
-2 -38 -118 0
-2 -38 -119 0
-2 -38 -120 0
-2 -39 -40 0
-2 -39 -41 0
-2 -39 -42 0
-2 -39 -43 0
-2 -39 -44 0
-2 -39 -45 0
-2 -39 -46 0
-2 -39 -47 0
-2 -39 -48 0
-2 -39 -49 0
-2 -39 -50 0
-2 -39 -51 0
-2 -39 -52 0
-2 -39 -53 0
-2 -39 -54 0
-2 -39 -55 0
-2 -39 -56 0
-2 -39 -57 0
-2 -39 -58 0
-2 -39 -59 0
-2 -39 -60 0
-2 -39 -61 0
-2 -39 -62 0
-2 -39 -63 0
-2 -39 -64 0
-2 -39 -65 0
-2 -39 -66 0
-2 -39 -67 0
-2 -39 -68 0
-2 -39 -69 0
-2 -39 -70 0
-2 -39 -71 0
-2 -39 -72 0
-2 -39 -73 0
-2 -39 -74 0
-2 -39 -75 0
-2 -39 -76 0
-2 -39 -77 0
-2 -39 -78 0
-2 -39 -79 0
-2 -39 -80 0
-2 -39 -81 0
-2 -39 -82 0
-2 -39 -83 0
-2 -39 -84 0
-2 -39 -85 0
-2 -39 -86 0
-2 -39 -87 0
-2 -39 -88 0
-2 -39 -89 0
-2 -39 -90 0
-2 -39 -91 0
-2 -39 -92 0
-2 -39 -93 0
-2 -39 -94 0
-2 -39 -95 0
-2 -39 -96 0
-2 -39 -97 0
-2 -39 -98 0
-2 -39 -99 0
-2 -39 -100 0
-2 -39 -101 0
-2 -39 -102 0
-2 -39 -103 0
-2 -39 -104 0
-2 -39 -105 0
-2 -39 -106 0
-2 -39 -107 0
-2 -39 -108 0
-2 -39 -109 0
-2 -39 -110 0
-2 -39 -111 0
-2 -39 -112 0
-2 -39 -113 0
-2 -39 -114 0
-2 -39 -115 0
-2 -39 -116 0
-2 -39 -117 0
-2 -39 -118 0
-2 -39 -119 0
-2 -39 -120 0
-2 -40 -41 0
-2 -40 -42 0
-2 -40 -43 0
-2 -40 -44 0
-2 -40 -45 0
-2 -40 -46 0
-2 -40 -47 0
-2 -40 -48 0
-2 -40 -49 0
-2 -40 -50 0
-2 -40 -51 0
-2 -40 -52 0
-2 -40 -53 0
-2 -40 -54 0
-2 -40 -55 0
-2 -40 -56 0
-2 -40 -57 0
-2 -40 -58 0
-2 -40 -59 0
-2 -40 -60 0
-2 -40 -61 0
-2 -40 -62 0
-2 -40 -63 0
-2 -40 -64 0
-2 -40 -65 0
-2 -40 -66 0
-2 -40 -67 0
-2 -40 -68 0
-2 -40 -69 0
-2 -40 -70 0
-2 -40 -71 0
-2 -40 -72 0
-2 -40 -73 0
-2 -40 -74 0
-2 -40 -75 0
-2 -40 -76 0
-2 -40 -77 0
-2 -40 -78 0
-2 -40 -79 0
-2 -40 -80 0
-2 -40 -81 0
-2 -40 -82 0
-2 -40 -83 0
-2 -40 -84 0
-2 -40 -85 0
-2 -40 -86 0
-2 -40 -87 0
-2 -40 -88 0
-2 -40 -89 0
-2 -40 -90 0
-2 -40 -91 0
-2 -40 -92 0
-2 -40 -93 0
-2 -40 -94 0
-2 -40 -95 0
-2 -40 -96 0
-2 -40 -97 0
-2 -40 -98 0
-2 -40 -99 0
-2 -40 -100 0
-2 -40 -101 0
-2 -40 -102 0
-2 -40 -103 0
-2 -40 -104 0
-2 -40 -105 0
-2 -40 -106 0
-2 -40 -107 0
-2 -40 -108 0
-2 -40 -109 0
-2 -40 -110 0
-2 -40 -111 0
-2 -40 -112 0
-2 -40 -113 0
-2 -40 -114 0
-2 -40 -115 0
-2 -40 -116 0
-2 -40 -117 0
-2 -40 -118 0
-2 -40 -119 0
-2 -40 -120 0
-2 -41 -42 0
-2 -41 -43 0
-2 -41 -44 0
-2 -41 -45 0
-2 -41 -46 0
-2 -41 -47 0
-2 -41 -48 0
-2 -41 -49 0
-2 -41 -50 0
-2 -41 -51 0
-2 -41 -52 0
-2 -41 -53 0
-2 -41 -54 0
-2 -41 -55 0
-2 -41 -56 0
-2 -41 -57 0
-2 -41 -58 0
-2 -41 -59 0
-2 -41 -60 0
-2 -41 -61 0
-2 -41 -62 0
-2 -41 -63 0
-2 -41 -64 0
-2 -41 -65 0
-2 -41 -66 0
-2 -41 -67 0
-2 -41 -68 0
-2 -41 -69 0
-2 -41 -70 0
-2 -41 -71 0
-2 -41 -72 0
-2 -41 -73 0
-2 -41 -74 0
-2 -41 -75 0
-2 -41 -76 0
-2 -41 -77 0
-2 -41 -78 0
-2 -41 -79 0
-2 -41 -80 0
-2 -41 -81 0
-2 -41 -82 0
-2 -41 -83 0
-2 -41 -84 0
-2 -41 -85 0
-2 -41 -86 0
-2 -41 -87 0
-2 -41 -88 0
-2 -41 -89 0
-2 -41 -90 0
-2 -41 -91 0
-2 -41 -92 0
-2 -41 -93 0
-2 -41 -94 0
-2 -41 -95 0
-2 -41 -96 0
-2 -41 -97 0
-2 -41 -98 0
-2 -41 -99 0
-2 -41 -100 0
-2 -41 -101 0
-2 -41 -102 0
-2 -41 -103 0
-2 -41 -104 0
-2 -41 -105 0
-2 -41 -106 0
-2 -41 -107 0
-2 -41 -108 0
-2 -41 -109 0
-2 -41 -110 0
-2 -41 -111 0
-2 -41 -112 0
-2 -41 -113 0
-2 -41 -114 0
-2 -41 -115 0
-2 -41 -116 0
-2 -41 -117 0
-2 -41 -118 0
-2 -41 -119 0
-2 -41 -120 0
-2 -42 -43 0
-2 -42 -44 0
-2 -42 -45 0
-2 -42 -46 0
-2 -42 -47 0
-2 -42 -48 0
-2 -42 -49 0
-2 -42 -50 0
-2 -42 -51 0
-2 -42 -52 0
-2 -42 -53 0
-2 -42 -54 0
-2 -42 -55 0
-2 -42 -56 0
-2 -42 -57 0
-2 -42 -58 0
-2 -42 -59 0
-2 -42 -60 0
-2 -42 -61 0
-2 -42 -62 0
-2 -42 -63 0
-2 -42 -64 0
-2 -42 -65 0
-2 -42 -66 0
-2 -42 -67 0
-2 -42 -68 0
-2 -42 -69 0
-2 -42 -70 0
-2 -42 -71 0
-2 -42 -72 0
-2 -42 -73 0
-2 -42 -74 0
-2 -42 -75 0
-2 -42 -76 0
-2 -42 -77 0
-2 -42 -78 0
-2 -42 -79 0
-2 -42 -80 0
-2 -42 -81 0
-2 -42 -82 0
-2 -42 -83 0
-2 -42 -84 0
-2 -42 -85 0
-2 -42 -86 0
-2 -42 -87 0
-2 -42 -88 0
-2 -42 -89 0
-2 -42 -90 0
-2 -42 -91 0
-2 -42 -92 0
-2 -42 -93 0
-2 -42 -94 0
-2 -42 -95 0
-2 -42 -96 0
